,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
4092,0425\61.json,0425\65.json,0.806,0.764,0.659828879,0.641912741,0.790978755
4093,0425\61.json,0425\66.json,0.554,0.546,0.549350266,0.631396268,0.547908822
4094,0425\61.json,0425\67.json,0.573,0.535,0.545544726,0.54342414,0.507203395
4095,0425\61.json,0425\68.json,0.543,0.521,0.581914374,0.775463929,0.561513888
4096,0425\61.json,0425\69.json,0.58,0.546,0.536110964,0.753231567,0.548664135
4097,0425\61.json,0425\7.json,0.666,0.636,0.509133175,0.690805909,0.6975
4098,0425\61.json,0425\70.json,0.573,0.535,0.6172134,0.726637126,0.547908822
4099,0425\61.json,0425\71.json,0.767,0.733,0.704186851,0.644824233,0.790978755
4100,0425\61.json,0425\72.json,0.677,0.576,0.578637562,0.70193064,0.539590104
4101,0425\61.json,0425\73.json,0.557,0.514,0.549350266,0.79533249,0.547908822
4102,0425\61.json,0425\74.json,0.542,0.5,0.512271764,0.82725636,0.513879081
4103,0425\61.json,0425\75.json,0.721,0.681,0.545544726,0.687910428,0.7525
4104,0425\61.json,0425\76.json,0.578,0.532,0.561489925,0.728697474,0.528631832
4105,0425\61.json,0425\77.json,0.585,0.554,0.607142857,0.661655591,0.584596748
4106,0425\61.json,0425\78.json,0.578,0.535,0.564076075,0.559383459,0.54903095
4107,0425\61.json,0425\79.json,0.648,0.64,0.659828879,0.698679802,0.568700439
4108,0425\61.json,0425\8.json,0.787,0.787,0.725240668,0.813264432,0.835039119
4109,0425\61.json,0425\80.json,0.551,0.485,0.512271764,0.542496829,0.519506944
4110,0425\61.json,0425\81.json,0.736,0.732,0.509175077,0.752007274,0.722096748
4111,0425\61.json,0425\82.json,0.66,0.625,0.630488325,0.752244051,0.770258161
4112,0425\61.json,0425\83.json,0.575,0.571,0.606976979,0.687397812,0.585043215
4113,0425\61.json,0425\84.json,0.742,0.696,0.618589574,0.811908745,0.790978755
4114,0425\61.json,0425\85.json,0.487,0.432,0.472866244,0.631277753,0.4775
4115,0425\61.json,0425\86.json,0.653,0.626,0.578637562,0.726546432,0.682256987
4116,0425\61.json,0425\87.json,0.589,0.549,0.6172134,0.741250115,0.541506944
4117,0425\61.json,0425\88.json,0.636,0.59,0.512271764,0.804510779,0.6975
4118,0425\61.json,0425\89.json,0.634,0.541,0.571428571,0.718764937,0.510038439
4119,0425\61.json,0425\9.json,0.739,0.739,0.693687976,0.663678818,0.806637242
4120,0425\61.json,0425\90.json,0.588,0.58,0.604367223,0.804173296,0.554291998
4121,0425\61.json,0425\91.json,0.651,0.52,0.571428571,0.882222982,0.562660038
4122,0425\61.json,0425\92.json,0.724,0.699,0.680336051,0.747610681,0.790978755
4123,0425\61.json,0425\93.json,0.518,0.486,0.512271764,0.748915742,0.4775
4124,0425\61.json,0425\94.json,0.583,0.569,0.56362148,0.732154796,0.554291998
4125,0425\61.json,0425\95.json,0.764,0.718,0.604367223,0.785271921,0.739506944
4126,0425\61.json,0425\96.json,0.494,0.462,0.555936987,0.717547953,0.550258161
4127,0425\61.json,0425\97.json,0.589,0.576,0.630061919,0.800456172,0.586637242
4128,0425\61.json,0425\98.json,0.729,0.687,0.578637562,0.749363929,0.755879081
4129,0425\61.json,0425\99.json,0.546,0.501,0.491303684,0.660870857,0.494892527
4130,0425\62.json,0425\63.json,0.487,0.432,0.486264539,0.65345902,0.4775
4131,0425\62.json,0425\64.json,0.696,0.683,0.683130051,0.792536704,0.60530845
4132,0425\62.json,0425\65.json,0.716,0.685,0.714285714,0.748164762,0.60530845
4133,0425\62.json,0425\66.json,0.603,0.603,0.634335047,0.671274927,0.570068545
4134,0425\62.json,0425\67.json,0.636,0.603,0.587944736,0.638110655,0.4775
4135,0425\62.json,0425\68.json,0.454,0.432,0.503952631,0.754594746,0.4775
4136,0425\62.json,0425\69.json,0.624,0.591,0.619047619,0.798491829,0.567855018
4137,0425\62.json,0425\7.json,0.47,0.432,0.470317081,0.741910076,0.4775
4138,0425\62.json,0425\70.json,0.591,0.531,0.579066024,0.746990492,0.505901878
4139,0425\62.json,0425\71.json,0.626,0.577,0.641940739,0.78585755,0.555605164
4140,0425\62.json,0425\72.json,0.584,0.584,0.579066024,0.733476864,0.561749827
4141,0425\62.json,0425\73.json,0.596,0.571,0.634335047,0.779968646,0.570068545
4142,0425\62.json,0425\74.json,0.582,0.557,0.591520482,0.766062135,0.533069963
4143,0425\62.json,0425\75.json,0.628,0.599,0.587944736,0.726972055,0.561513888
4144,0425\62.json,0425\76.json,0.64,0.603,0.607830674,0.735085763,0.527203286
4145,0425\62.json,0425\77.json,0.601,0.556,0.577350269,0.812352124,0.586110635
4146,0425\62.json,0425\78.json,0.632,0.607,0.604814737,0.773666143,0.556087796
4147,0425\62.json,0425\79.json,0.657,0.657,0.666666667,0.734472636,0.590860162
4148,0425\62.json,0425\8.json,0.632,0.626,0.651338947,0.767557704,0.617041805
4149,0425\62.json,0425\80.json,0.598,0.538,0.591520482,0.638348074,0.541666667
4150,0425\62.json,0425\81.json,0.648,0.648,0.545948683,0.655646599,0.502096748
4151,0425\62.json,0425\82.json,0.505,0.447,0.591520482,0.808132905,0.533069963
4152,0425\62.json,0425\83.json,0.652,0.652,0.700876644,0.701753899,0.623424981
4153,0425\62.json,0425\84.json,0.654,0.617,0.666666667,0.76779356,0.60530845
4154,0425\62.json,0425\85.json,0.479,0.432,0.546018906,0.641268746,0.4775
4155,0425\62.json,0425\86.json,0.6,0.571,0.579066024,0.870538801,0.526693496
4156,0425\62.json,0425\87.json,0.644,0.603,0.623609564,0.759332044,0.4775
4157,0425\62.json,0425\88.json,0.467,0.432,0.546018906,0.723656012,0.4775
4158,0425\62.json,0425\89.json,0.552,0.512,0.577350269,0.776872646,0.527203286
4159,0425\62.json,0425\9.json,0.66,0.652,0.700876644,0.752877562,0.588639927
4160,0425\62.json,0425\90.json,0.586,0.586,0.604814737,0.780259042,0.576451721
4161,0425\62.json,0425\91.json,0.617,0.58,0.577350269,0.763703732,0.527203286
4162,0425\62.json,0425\92.json,0.583,0.542,0.611010093,0.781721601,0.555605164
4163,0425\62.json,0425\93.json,0.575,0.56,0.591520482,0.782313384,0.4775
4164,0425\62.json,0425\94.json,0.639,0.626,0.650814027,0.773293701,0.576451721
4165,0425\62.json,0425\95.json,0.628,0.586,0.604814737,0.722231942,0.541666667
4166,0425\62.json,0425\96.json,0.48,0.447,0.55634864,0.754930452,0.533069963
4167,0425\62.json,0425\97.json,0.605,0.598,0.641940739,0.812841389,0.588639927
4168,0425\62.json,0425\98.json,0.617,0.591,0.579066024,0.731952666,0.533069963
4169,0425\62.json,0425\99.json,0.606,0.569,0.526786584,0.747760962,0.4775
4170,0425\63.json,0425\64.json,0.495,0.432,0.498272879,0.55043639,0.4775
4171,0425\63.json,0425\65.json,0.546,0.508,0.567308629,0.83367842,0.525507936
4172,0425\63.json,0425\66.json,0.473,0.432,0.498272879,0.672678507,0.4775
4173,0425\63.json,0425\67.json,0.525,0.507,0.500319183,0.601309352,0.514686787
4174,0425\63.json,0425\68.json,0.596,0.575,0.607530436,0.704960974,0.54579668
4175,0425\63.json,0425\69.json,0.49,0.432,0.486264539,0.661680707,0.4775
4176,0425\63.json,0425\7.json,0.562,0.551,0.533629877,0.687686855,0.506898737
4177,0425\63.json,0425\70.json,0.78,0.78,0.720193141,0.5835289,0.795211222
4178,0425\63.json,0425\71.json,0.593,0.576,0.619103485,0.69998828,0.525507936
4179,0425\63.json,0425\72.json,0.556,0.523,0.568573533,0.450663144,0.527203286
4180,0425\63.json,0425\73.json,0.526,0.508,0.581318359,0.656595249,0.525507936
4181,0425\63.json,0425\74.json,0.553,0.535,0.619522474,0.655764112,0.560652184
4182,0425\63.json,0425\75.json,0.566,0.541,0.607530436,0.682885106,0.593190623
4183,0425\63.json,0425\76.json,0.606,0.581,0.620689655,0.684508009,0.640142857
4184,0425\63.json,0425\77.json,0.712,0.684,0.631676166,0.684511181,0.771614531
4185,0425\63.json,0425\78.json,0.524,0.506,0.554265308,0.757533974,0.511446737
4186,0425\63.json,0425\79.json,0.511,0.481,0.607830674,0.631657735,0.4775
4187,0425\63.json,0425\8.json,0.528,0.478,0.554265308,0.622600705,0.4775
4188,0425\63.json,0425\80.json,0.595,0.571,0.619522474,0.503206899,0.575211222
4189,0425\63.json,0425\81.json,0.479,0.438,0.464582098,0.408932162,0.498288046
4190,0425\63.json,0425\82.json,0.608,0.571,0.619522474,0.62472963,0.568552244
4191,0425\63.json,0425\83.json,0.488,0.432,0.511217187,0.713634933,0.4775
4192,0425\63.json,0425\84.json,0.547,0.508,0.567308629,0.65314071,0.525507936
4193,0425\63.json,0425\85.json,0.544,0.531,0.580802319,0.522047245,0.525507936
4194,0425\63.json,0425\86.json,0.559,0.519,0.606478435,0.709750128,0.527203286
4195,0425\63.json,0425\87.json,0.57,0.552,0.568573533,0.683369636,0.564390073
4196,0425\63.json,0425\88.json,0.572,0.54,0.580802319,0.498056279,0.54579668
4197,0425\63.json,0425\89.json,0.544,0.517,0.596583045,0.667153528,0.553186787
4198,0425\63.json,0425\9.json,0.542,0.5,0.55381862,0.695627746,0.506898737
4199,0425\63.json,0425\90.json,0.523,0.5,0.593855687,0.593587773,0.4775
4200,0425\63.json,0425\91.json,0.548,0.515,0.526396805,0.598963777,0.549946737
4201,0425\63.json,0425\92.json,0.616,0.588,0.63136415,0.715520524,0.564007936
4202,0425\63.json,0425\93.json,0.538,0.519,0.580802319,0.666110049,0.564390073
4203,0425\63.json,0425\94.json,0.501,0.455,0.55381862,0.642177867,0.4775
4204,0425\63.json,0425\95.json,0.551,0.522,0.633446066,0.592155365,0.551207254
4205,0425\63.json,0425\96.json,0.577,0.519,0.546267781,0.696861668,0.506898737
4206,0425\63.json,0425\97.json,0.505,0.443,0.473432076,0.629606956,0.4775
4207,0425\63.json,0425\98.json,0.525,0.507,0.530668631,0.646382978,0.514686787
4208,0425\63.json,0425\99.json,0.58,0.562,0.551724138,0.667381873,0.592987354
4209,0425\64.json,0425\65.json,0.675,0.635,0.683130051,0.65568736,0.591166667
4210,0425\64.json,0425\66.json,0.628,0.614,0.65,0.656327483,0.563869953
4211,0425\64.json,0425\67.json,0.767,0.727,0.602464076,0.580338215,0.6975
4212,0425\64.json,0425\68.json,0.468,0.432,0.516397779,0.711299089,0.4775
4213,0425\64.json,0425\69.json,0.804,0.761,0.683130051,0.752677059,0.785451621
4214,0425\64.json,0425\7.json,0.478,0.432,0.481931597,0.656750469,0.4775
4215,0425\64.json,0425\70.json,0.61,0.54,0.593366104,0.765179485,0.514166667
4216,0425\64.json,0425\71.json,0.609,0.549,0.613940614,0.621800255,0.552666667
4217,0425\64.json,0425\72.json,0.605,0.591,0.593366104,0.682005924,0.553130535
4218,0425\64.json,0425\73.json,0.63,0.591,0.65,0.748165667,0.563869953
4219,0425\64.json,0425\74.json,0.763,0.727,0.652753366,0.751244714,0.740544309
4220,0425\64.json,0425\75.json,0.629,0.592,0.602464076,0.674670281,0.542576878
4221,0425\64.json,0425\76.json,0.618,0.572,0.581318359,0.700590406,0.516
4222,0425\64.json,0425\77.json,0.616,0.564,0.591607978,0.651642425,0.574331142
4223,0425\64.json,0425\78.json,0.653,0.614,0.619750683,0.672270786,0.538373845
4224,0425\64.json,0425\79.json,0.777,0.763,0.683130051,0.764882034,0.810711816
4225,0425\64.json,0425\8.json,0.651,0.635,0.667423812,0.853035154,0.600255284
4226,0425\64.json,0425\80.json,0.704,0.625,0.652753366,0.597712328,0.682766778
4227,0425\64.json,0425\81.json,0.665,0.66,0.559430928,0.631608315,0.509254265
4228,0425\64.json,0425\82.json,0.513,0.443,0.606128125,0.737404176,0.520544309
4229,0425\64.json,0425\83.json,0.832,0.818,0.769483764,0.703351224,0.828495929
4230,0425\64.json,0425\84.json,0.681,0.635,0.683130051,0.758658672,0.591166667
4231,0425\64.json,0425\85.json,0.647,0.59,0.606128125,0.668746488,0.6975
4232,0425\64.json,0425\86.json,0.635,0.591,0.593366104,0.75529433,0.54100853
4233,0425\64.json,0425\87.json,0.62,0.569,0.593366104,0.76059278,0.4775
4234,0425\64.json,0425\88.json,0.48,0.432,0.559502885,0.68597332,0.4775
4235,0425\64.json,0425\89.json,0.491,0.441,0.549350266,0.687656156,0.516
4236,0425\64.json,0425\9.json,0.68,0.66,0.718184846,0.691133182,0.563588617
4237,0425\64.json,0425\90.json,0.611,0.597,0.619750683,0.726340928,0.572110598
4238,0425\64.json,0425\91.json,0.618,0.572,0.591607978,0.786224476,0.516
4239,0425\64.json,0425\92.json,0.612,0.561,0.626099034,0.767949021,0.552666667
4240,0425\64.json,0425\93.json,0.6,0.571,0.606128125,0.747995816,0.4775
4241,0425\64.json,0425\94.json,0.659,0.637,0.666885929,0.684226533,0.572110598
4242,0425\64.json,0425\95.json,0.649,0.597,0.619750683,0.709137677,0.527203286
4243,0425\64.json,0425\96.json,0.567,0.522,0.613940614,0.703504838,0.6761078
4244,0425\64.json,0425\97.json,0.658,0.639,0.657793514,0.747661976,0.719152109
4245,0425\64.json,0425\98.json,0.628,0.591,0.593366104,0.712035843,0.520544309
4246,0425\64.json,0425\99.json,0.614,0.569,0.539795619,0.681512446,0.4775
4247,0425\65.json,0425\66.json,0.588,0.552,0.634335047,0.683848598,0.563869953
4248,0425\65.json,0425\67.json,0.653,0.643,0.671936841,0.696543786,0.534303756
4249,0425\65.json,0425\68.json,0.488,0.455,0.545948683,0.768948327,0.505901878
4250,0425\65.json,0425\69.json,0.624,0.557,0.619047619,0.760818064,0.565451621
4251,0425\65.json,0425\7.json,0.678,0.658,0.587896351,0.729292539,0.742407312
4252,0425\65.json,0425\70.json,0.644,0.609,0.668153105,0.678505235,0.5875
4253,0425\65.json,0425\71.json,0.837,0.81,0.770328887,0.776678693,0.846
4254,0425\65.json,0425\72.json,0.665,0.523,0.579066024,0.580995832,0.553130535
4255,0425\65.json,0425\73.json,0.66,0.648,0.731925055,0.772426226,0.637203286
4256,0425\65.json,0425\74.json,0.612,0.603,0.682523633,0.748815604,0.584052838
4257,0425\65.json,0425\75.json,0.812,0.802,0.713932893,0.757565905,0.826085407
4258,0425\65.json,0425\76.json,0.654,0.635,0.688874764,0.766005408,0.564007936
4259,0425\65.json,0425\77.json,0.647,0.615,0.659828879,0.766924309,0.637839672
4260,0425\65.json,0425\78.json,0.651,0.639,0.697863158,0.761301339,0.590228342
4261,0425\65.json,0425\79.json,0.684,0.639,0.666666667,0.720646682,0.590711816
4262,0425\65.json,0425\8.json,0.783,0.736,0.697863158,0.717658072,0.820255284
4263,0425\65.json,0425\80.json,0.649,0.591,0.682523633,0.549157222,0.60053662
4264,0425\65.json,0425\81.json,0.781,0.752,0.587944736,0.515073437,0.729254265
4265,0425\65.json,0425\82.json,0.706,0.67,0.728025208,0.758252895,0.813877642
4266,0425\65.json,0425\83.json,0.645,0.614,0.700876644,0.758827644,0.608495929
4267,0425\65.json,0425\84.json,0.864,0.85,0.80952381,0.746276907,0.8845
4268,0425\65.json,0425\85.json,0.525,0.5,0.637022057,0.632616361,0.550833333
4269,0425\65.json,0425\86.json,0.703,0.636,0.623609564,0.779014658,0.696572021
4270,0425\65.json,0425\87.json,0.66,0.643,0.712696645,0.751304744,0.534303756
4271,0425\65.json,0425\88.json,0.672,0.624,0.637022057,0.646019003,0.725901878
4272,0425\65.json,0425\89.json,0.638,0.544,0.659828879,0.767118241,0.572803756
4273,0425\65.json,0425\9.json,0.837,0.806,0.801001879,0.809780314,0.828495929
4274,0425\65.json,0425\90.json,0.607,0.552,0.604814737,0.703517304,0.572110598
4275,0425\65.json,0425\91.json,0.726,0.614,0.659828879,0.677194112,0.567854497
4276,0425\65.json,0425\92.json,0.811,0.789,0.785584405,0.785400381,0.8845
4277,0425\65.json,0425\93.json,0.603,0.591,0.682523633,0.75436659,0.534303756
4278,0425\65.json,0425\94.json,0.654,0.591,0.650814027,0.75980326,0.572110598
4279,0425\65.json,0425\95.json,0.795,0.744,0.697863158,0.695250944,0.783869953
4280,0425\65.json,0425\96.json,0.515,0.478,0.59914469,0.778743649,0.565451621
4281,0425\65.json,0425\97.json,0.615,0.571,0.641940739,0.740212643,0.563588617
4282,0425\65.json,0425\98.json,0.799,0.789,0.712696645,0.790298841,0.797348064
4283,0425\65.json,0425\99.json,0.613,0.599,0.607830674,0.750927201,0.522407312
4284,0425\66.json,0425\67.json,0.537,0.512,0.559430928,0.504932671,0.4775
4285,0425\66.json,0425\68.json,0.454,0.432,0.516397779,0.688658943,0.4775
4286,0425\66.json,0425\69.json,0.578,0.546,0.634335047,0.773323592,0.577977275
4287,0425\66.json,0425\7.json,0.47,0.432,0.481931597,0.681453281,0.4775
4288,0425\66.json,0425\70.json,0.538,0.495,0.593366104,0.700286426,0.514166667
4289,0425\66.json,0425\71.json,0.55,0.495,0.570087713,0.603769428,0.514166667
4290,0425\66.json,0425\72.json,0.546,0.546,0.593366104,0.538680385,0.567593915
4291,0425\66.json,0425\73.json,0.543,0.517,0.65,0.614851754,0.578333333
4292,0425\66.json,0425\74.json,0.594,0.569,0.652753366,0.724375825,0.533069963
4293,0425\66.json,0425\75.json,0.568,0.535,0.559430928,0.661135369,0.519506944
4294,0425\66.json,0425\76.json,0.555,0.512,0.539795619,0.643492609,0.4775
4295,0425\66.json,0425\77.json,0.562,0.512,0.549350266,0.66174635,0.551261209
4296,0425\66.json,0425\78.json,0.582,0.557,0.619750683,0.641214011,0.556087796
4297,0425\66.json,0425\79.json,0.563,0.563,0.634335047,0.702510058,0.605175196
4298,0425\66.json,0425\8.json,0.581,0.569,0.619750683,0.672658344,0.56973663
4299,0425\66.json,0425\80.json,0.562,0.5,0.606128125,0.548435285,0.541666667
4300,0425\66.json,0425\81.json,0.619,0.619,0.602464076,0.59238549,0.54100853
4301,0425\66.json,0425\82.json,0.498,0.432,0.559502885,0.615166977,0.4775
4302,0425\66.json,0425\83.json,0.58,0.58,0.666885929,0.673092512,0.577977275
4303,0425\66.json,0425\84.json,0.595,0.552,0.634335047,0.59676131,0.563869953
4304,0425\66.json,0425\85.json,0.479,0.432,0.559502885,0.524486051,0.4775
4305,0425\66.json,0425\86.json,0.57,0.54,0.593366104,0.683039119,0.54100853
4306,0425\66.json,0425\87.json,0.537,0.512,0.593366104,0.665776907,0.4775
4307,0425\66.json,0425\88.json,0.467,0.432,0.559502885,0.547439432,0.4775
4308,0425\66.json,0425\89.json,0.478,0.432,0.507092553,0.687871917,0.4775
4309,0425\66.json,0425\9.json,0.596,0.58,0.666885929,0.64510264,0.533069963
4310,0425\66.json,0425\90.json,0.546,0.546,0.619750683,0.748592363,0.586573979
4311,0425\66.json,0425\91.json,0.555,0.512,0.549350266,0.654896909,0.4775
4312,0425\66.json,0425\92.json,0.61,0.563,0.626099034,0.732420183,0.514166667
4313,0425\66.json,0425\93.json,0.518,0.503,0.606128125,0.730659508,0.4775
4314,0425\66.json,0425\94.json,0.586,0.569,0.666885929,0.693860085,0.586573979
4315,0425\66.json,0425\95.json,0.572,0.546,0.619750683,0.639497325,0.541666667
4316,0425\66.json,0425\96.json,0.473,0.432,0.526234812,0.631509934,0.4775
4317,0425\66.json,0425\97.json,0.528,0.512,0.570087713,0.729025625,0.533069963
4318,0425\66.json,0425\98.json,0.56,0.535,0.593366104,0.758205327,0.533069963
4319,0425\66.json,0425\99.json,0.537,0.512,0.539795619,0.619167804,0.4775
4320,0425\67.json,0425\68.json,0.477,0.455,0.481481481,0.583458851,0.4995
4321,0425\67.json,0425\69.json,0.716,0.658,0.587944736,0.698976754,0.6975
4322,0425\67.json,0425\7.json,0.559,0.546,0.518475847,0.66127022,0.544368388
4323,0425\67.json,0425\70.json,0.564,0.546,0.628539361,0.6577202,0.579676441
4324,0425\67.json,0425\71.json,0.633,0.61,0.67936622,0.677707618,0.604594817
4325,0425\67.json,0425\72.json,0.525,0.487,0.510688231,0.584448846,0.4775
4326,0425\67.json,0425\73.json,0.62,0.62,0.688530373,0.665459571,0.579676441
4327,0425\67.json,0425\74.json,0.715,0.715,0.642057883,0.668321864,0.746693496
4328,0425\67.json,0425\75.json,0.6,0.591,0.555555556,0.706996602,0.526693496
4329,0425\67.json,0425\76.json,0.6,0.586,0.571793352,0.634250655,0.514686787
4330,0425\67.json,0425\77.json,0.611,0.586,0.618284022,0.652888912,0.586100285
4331,0425\67.json,0425\78.json,0.601,0.601,0.615457455,0.640975728,0.517666321
4332,0425\67.json,0425\79.json,0.765,0.732,0.671936841,0.71231945,0.742872685
4333,0425\67.json,0425\8.json,0.59,0.548,0.615457455,0.643261876,0.545195776
4334,0425\67.json,0425\80.json,0.648,0.611,0.642057883,0.613307899,0.689867248
4335,0425\67.json,0425\81.json,0.617,0.591,0.518518519,0.571043852,0.502351643
4336,0425\67.json,0425\82.json,0.584,0.555,0.642057883,0.686258394,0.612891552
4337,0425\67.json,0425\83.json,0.737,0.704,0.6181151,0.626135348,0.6975
4338,0425\67.json,0425\84.json,0.623,0.609,0.629940788,0.66644784,0.534303756
4339,0425\67.json,0425\85.json,0.721,0.704,0.642057883,0.484896065,0.789449287
4340,0425\67.json,0425\86.json,0.538,0.483,0.510688231,0.678034698,0.4775
4341,0425\67.json,0425\87.json,0.603,0.603,0.667823071,0.715106887,0.566872685
4342,0425\67.json,0425\88.json,0.502,0.466,0.52167203,0.604395555,0.4995
4343,0425\67.json,0425\89.json,0.621,0.591,0.618284022,0.683492328,0.591791062
4344,0425\67.json,0425\9.json,0.613,0.589,0.662266179,0.684962797,0.551578952
4345,0425\67.json,0425\90.json,0.607,0.563,0.615457455,0.626060583,0.557657739
4346,0425\67.json,0425\91.json,0.63,0.622,0.618284022,0.576855126,0.587957382
4347,0425\67.json,0425\92.json,0.556,0.542,0.615840287,0.645344813,0.569449287
4348,0425\67.json,0425\93.json,0.535,0.535,0.601929265,0.569719774,0.5215
4349,0425\67.json,0425\94.json,0.586,0.535,0.573964021,0.618896282,0.4775
